pt	FB	rho	time	Z1	Z2	X1	XC	A	M
1.05	0	0.10500000000000001	818.6940692603682	10.02917254231122	2991.7735447811533	6.353946565755491	1049.999999999995	83.41989466253239	1043.1234998459033	NaN
1.05	0	0.10500000000000001	819.1839445603646	10.004673722310372	2999.0971754610982	6.337507717288526	1049.999999999995	83.41989466253233	1043.1234998459036	NaN
1.05	0	0.10500000000000001	819.6764773562235	9.980161990598804	3006.4606556672684	6.321065267471408	1049.999999999995	83.41989466253239	1043.1234998459038	NaN
1.05	0	0.10500000000000001	820.1716978924767	9.955636916822554	3013.8644386372903	6.304618930740173	1049.999999999995	83.41989466253247	1043.123499845904	NaN
1.05	0	0.10500000000000001	820.6696368178084	9.931098070689313	3021.308983671133	6.2881684219274305	1049.999999999995	83.41989466253276	1043.1234998459042	NaN
1.05	0	0.10500000000000001	821.1703252913512	9.90654501709052	3028.7947577206733	6.271713452993336	1049.9999999999952	83.4198946625331	1043.123499845904	NaN
1.05	0	0.10500000000000001	821.6737950583565	9.8819773128652	3036.322236521527	6.25525373086237	1049.9999999999952	83.41989466253304	1043.1234998459038	NaN
1.05	0	0.10500000000000001	822.180078325625	9.857394513368273	3043.8919027310576	6.23878896182978	1049.9999999999952	83.41989466253283	1043.1234998459038	NaN
1.05	0	0.10500000000000001	822.6892078368015	9.832796169222222	3051.504247054558	6.222318849388151	1049.9999999999952	83.4198946625326	1043.1234998459038	NaN
1.05	0	0.10500000000000001	823.2012168815387	9.80818182634514	3059.159768382738	6.205843094250698	1049.9999999999952	83.41989466253253	1043.1234998459038	NaN
1.05	0	0.10500000000000001	823.7161393048533	9.783551025978843	3066.8589739320896	6.189361394374572	1049.9999999999952	83.41989466253246	1043.1234998459038	NaN
1.05	0	0.10500000000000001	824.234009516679	9.758903304717077	3074.602379388211	6.172873444984225	1049.9999999999952	83.41989466253239	1043.1234998459042	NaN
1.05	0	0.10500000000000001	824.7548625363131	9.734238192895054	3082.390509570901	6.1563789374990705	1049.9999999999952	83.41989466253271	1043.1234998459042	NaN
1.05	0	0.10500000000000001	825.2787339333938	9.709555217901336	3090.223897552118	6.139877561753385	1049.9999999999952	83.41989466253288	1043.123499845904	NaN
1.05	0	0.10500000000000001	825.805659907468	9.684853900920473	3098.10308584625	6.123369003822421	1049.9999999999955	83.41989466253285	1043.123499845904	NaN
1.05	0	0.10500000000000001	826.3356772992057	9.660133756964996	3106.0286265783584	6.106852946049907	1049.9999999999955	83.41989466253267	1043.123499845904	NaN
1.05	0	0.10500000000000001	826.8688235308257	9.635394298195259	3114.0010805938873	6.090329069271152	1049.9999999999955	83.41989466253258	1043.1234998459042	NaN
1.05	0	0.10500000000000001	827.4051366518422	9.610635032300129	3122.0210181432394	6.073797051734721	1049.9999999999955	83.41989466253273	1043.1234998459042	NaN
1.05	0	0.10500000000000001	827.9446554579799	9.585855457586403	3130.0890206605923	6.057256565829485	1049.9999999999955	83.41989466253273	1043.123499845904	NaN
1.05	0	0.10500000000000001	828.4874193604522	9.561055069609322	3138.205678809698	6.040707282517901	1049.9999999999957	83.41989466253257	1043.123499845904	NaN
1.05	0	0.10500000000000001	829.0334684694562	9.536233357900366	3146.3715937330476	6.024148869156151	1049.9999999999957	83.41989466253224	1043.123499845904	NaN
1.05	0	0.10500000000000001	829.5828436435145	9.51138980434893	3154.58737779037	6.007580988421116	1049.9999999999957	83.41989466253213	1043.1234998459045	NaN
1.05	0	0.10500000000000001	830.1355863929032	9.486523888195508	3162.853653115045	5.99100330164642	1049.9999999999957	83.41989466253244	1043.1234998459045	NaN
1.05	0	0.10500000000000001	830.6917389652724	9.461635082751505	3171.1710528951385	5.97441546663921	1049.9999999999957	83.41989466253257	1043.1234998459045	NaN
1.05	0	0.10500000000000001	831.2513444338214	9.436722852121104	3179.540222692743	5.957817135502393	1049.9999999999957	83.4198946625327	1043.1234998459042	NaN
1.05	0	0.10500000000000001	831.8144466004912	9.41178665621162	3187.961818996881	5.941207957980679	1049.9999999999957	83.41989466253266	1043.1234998459042	NaN
1.05	0	0.10500000000000001	832.3810900092627	9.386825950765079	3196.436509423006	5.924587581485908	1049.9999999999957	83.41989466253261	1043.1234998459042	NaN
1.05	0	0.10500000000000001	832.9513200737574	9.36184018240801	3204.964974622069	5.907955647806659	1049.9999999999957	83.41989466253254	1043.1234998459045	NaN
