tspan	bP	bD	CoRaDyn(bC)
499.99999999999994	0.0	0.0	0.07675688606320272
499.99999999999994	0.005050505050505051	0.0	0.0762910917745466
499.99999999999994	0.010101010101010102	0.0	0.07583112042808116
499.99999999999994	0.015151515151515152	0.0	0.07537737460860883
499.99999999999994	0.020202020202020204	0.0	0.07492857457601962
499.99999999999994	0.025252525252525252	0.0	0.07448302769797645
499.99999999999994	0.030303030303030304	0.0	0.07404449020351739
499.99999999999994	0.03535353535353535	0.0	0.0736095274478275
499.99999999999994	0.04040404040404041	0.0	0.07317947764224751
499.99999999999994	0.045454545454545456	0.0	0.0727563249904831
499.99999999999994	0.050505050505050504	0.0	0.07233576578256844
499.99999999999994	0.05555555555555555	0.0	0.07192104933583665
499.99999999999994	0.06060606060606061	0.0	0.07151014431858349
499.99999999999994	0.06565656565656566	0.0	0.07110207031478198
499.99999999999994	0.0707070707070707	0.0	0.07070190840775611
499.99999999999994	0.07575757575757576	0.0	0.07030407060841413
499.99999999999994	0.08080808080808081	0.0	0.06991126778637735
499.99999999999994	0.08585858585858586	0.0	0.06952205044349836
499.99999999999994	0.09090909090909091	0.0	0.06913522206183606
499.99999999999994	0.09595959595959595	0.0	0.06875640444039195
499.99999999999994	0.10101010101010101	0.0	0.06837995520706097
499.99999999999994	0.10606060606060606	0.0	0.06800805953356692
499.99999999999994	0.1111111111111111	0.0	0.06763963863728696
499.99999999999994	0.11616161616161616	0.0	0.06727366219488295
499.99999999999994	0.12121212121212122	0.0	0.06691457853083471
499.99999999999994	0.12626262626262627	0.0	0.06655730094154218
499.99999999999994	0.13131313131313133	0.0	0.06620421361427302
499.99999999999994	0.13636363636363635	0.0	0.06585411668020336
499.99999999999994	0.1414141414141414	0.0	0.06550741966399135
499.99999999999994	0.14646464646464646	0.0	0.06516580657986143
499.99999999999994	0.15151515151515152	0.0	0.06482581978039036
499.99999999999994	0.15656565656565657	0.0	0.06448988387959044
499.99999999999994	0.16161616161616163	0.0	0.06415661218522546
499.99999999999994	0.16666666666666666	0.0	0.06382804603206975
