tspan	bP	bD	CoRaDyn(bC)
499.99999999999994	0.0	0.0	0.3323838183744344
499.99999999999994	0.005050505050505051	0.0	0.3262937610557929
499.99999999999994	0.010101010101010102	0.0	0.3203446716758908
499.99999999999994	0.015151515151515152	0.0	0.3145541833809388
499.99999999999994	0.020202020202020204	0.0	0.30888398369368225
499.99999999999994	0.025252525252525252	0.0	0.30336567046753987
499.99999999999994	0.030303030303030304	0.0	0.2979715643497738
499.99999999999994	0.03535353535353535	0.0	0.2927012542749929
499.99999999999994	0.04040404040404041	0.0	0.2875489888053369
499.99999999999994	0.045454545454545456	0.0	0.28251517356715794
499.99999999999994	0.050505050505050504	0.0	0.27760694796161806
499.99999999999994	0.05555555555555555	0.0	0.2728056665982102
499.99999999999994	0.06060606060606061	0.0	0.26811454010553126
499.99999999999994	0.06565656565656566	0.0	0.2635406319908757
499.99999999999994	0.0707070707070707	0.0	0.25906900091096746
499.99999999999994	0.07575757575757576	0.0	0.2546915723097339
499.99999999999994	0.08080808080808081	0.0	0.2504182273266904
499.99999999999994	0.08585858585858586	0.0	0.24623981722696675
499.99999999999994	0.09090909090909091	0.0	0.24216720853318138
499.99999999999994	0.09595959595959595	0.0	0.2381712824609509
499.99999999999994	0.10101010101010101	0.0	0.2342701578488194
499.99999999999994	0.10606060606060606	0.0	0.2304494748032192
499.99999999999994	0.1111111111111111	0.0	0.22672973054433537
499.99999999999994	0.11616161616161616	0.0	0.22307983671696568
499.99999999999994	0.12121212121212122	0.0	0.21951380207054505
499.99999999999994	0.12626262626262627	0.0	0.21601523491892577
499.99999999999994	0.13131313131313133	0.0	0.21260570256391376
499.99999999999994	0.13636363636363635	0.0	0.20926013334708807
499.99999999999994	0.1414141414141414	0.0	0.205987557556066
499.99999999999994	0.14646464646464646	0.0	0.20278660133861678
499.99999999999994	0.15151515151515152	0.0	0.19965631508231751
499.99999999999994	0.15656565656565657	0.0	0.19659537207534628
499.99999999999994	0.16161616161616163	0.0	0.19359080791678218
499.99999999999994	0.16666666666666666	0.0	0.19065807587873537
499.99999999999994	0.1717171717171717	0.0	0.18778565914790282
499.99999999999994	0.17676767676767677	0.0	0.18496909519503524
499.99999999999994	0.18181818181818182	0.0	0.18220239507742847
499.99999999999994	0.18686868686868688	0.0	0.17950154628079779
499.99999999999994	0.1919191919191919	0.0	0.17684916513421386
499.99999999999994	0.19696969696969696	0.0	0.17425625420052276
499.99999999999994	0.20202020202020202	0.0	0.17170903114989874
499.99999999999994	0.20707070707070707	0.0	0.16921301180093892
499.99999999999994	0.21212121212121213	0.0	0.1667677959852898
499.99999999999994	0.21717171717171718	0.0	0.164369861945547
499.99999999999994	0.2222222222222222	0.0	0.16201180770075815
