FB	rho	time	Z1	Z2	X1	XC	A	M
1	0.1	0.0	1666.666666666667	17.999999999999996	1000.0000000000001	1000.0000000000001	83.42386695041681	993.7165994729686	NaN
1	0.1	0.8709236257770346	1666.666666666667	17.999999999999996	1000.0000000000001	1000.0000000000001	83.42386696664478	993.7165994895104	NaN
1	0.1	2.5097272069356604	1666.666666666667	17.999999999999996	1000.0000000000001	1000.0000000000001	83.4238669805461	993.7165994663919	NaN
1	0.1	4.804694863416369	1666.666666666667	17.999999999999996	1000.0000000000001	1000.0000000000001	83.42386696215902	993.7165994790129	NaN
1	0.1	8.205379230624299	1666.666666666667	17.999999999999996	1000.0000000000001	1000.0000000000001	83.42386696781409	993.7165994661326	NaN
1	0.1	13.205663047849859	1666.666666666667	17.999999999999996	1000.0000000000001	1000.0000000000001	83.42386697319068	993.7165994702895	NaN
1	0.1	21.10814073581329	1666.666666666667	17.999999999999996	1000.0000000000001	1000.0000000000001	83.42386697195613	993.7165994721132	NaN
1	0.1	34.372221395335444	1666.666666666667	17.999999999999996	1000.0000000000001	1000.0000000000001	83.42386697029345	993.7165994724779	NaN
1	0.1	59.279696991592814	1666.666666666667	17.999999999999996	1000.0000000000001	1000.0000000000001	83.42386696969152	993.7165994730259	NaN
1	0.1	113.99758354395394	1666.666666666667	17.999999999999996	1000.0000000000001	1000.0000000000001	83.42386696973962	993.7165994732311	NaN
1	0.1	282.1651578297663	1666.666666666667	17.999999999999996	1000.0000000000001	1000.0000000000001	83.42386696976183	993.7165994732345	NaN
1	0.1	500.0	1666.666666666667	17.999999999999996	1000.0000000000001	1000.0000000000001	83.42386696976199	993.7165994732338	NaN
1	0.10500000000000001	500.0	1666.666666666667	17.999999999999996	1000.0000000000001	1000.0000000000001	83.42386695041681	993.7165994729686	NaN
1	0.10500000000000001	500.00754032700394	1666.6666649361055	18.000040901121224	999.9999999998028	1000.037687424459	83.42365648342597	993.7166002660924	NaN
1	0.10500000000000001	500.01508065400793	1666.666653244853	18.000157062069214	999.9999999969262	1000.0753464420777	83.42302597704773	993.7166058116185	NaN
1	0.10500000000000001	500.02574090190916	1666.6666027252604	18.000432577997184	999.9999999748027	1000.1285390030641	83.42142058717019	993.7166309570986	NaN
1	0.10500000000000001	500.03781662411376	1666.666473278652	18.000877834021047	999.9999998870499	1000.1887260464655	83.41859635625083	993.7166991713009	NaN
1	0.10500000000000001	500.05246583207384	1666.6661781156379	18.001572340832947	999.9999996000662	1000.2616421959627	83.41374486063866	993.716865270115	NaN
1	0.10500000000000001	500.06917579796414	1666.6656130518386	18.00252709206797	999.9999988502774	1000.3446854191259	83.40631728988797	993.7172075230477	NaN
1	0.10500000000000001	500.08842403392305	1666.664609160562	18.00378935507503	999.9999970961339	1000.4401712102574	83.39528362155393	993.7178664921389	NaN
1	0.10500000000000001	500.11021108184815	1666.6629612642205	18.005371084467157	999.9999934012711	1000.5480298975119	83.37963060353623	993.7190461027012	NaN
1	0.10500000000000001	500.1348986061916	1666.6603803453893	18.00730073942087	999.999986122245	1000.6699639689165	83.35789052104653	993.7210716920591	NaN
1	0.10500000000000001	500.1627638248114	1666.6565013915886	18.00959640954549	999.9999725713313	1000.8072317951842	83.32833142671578	993.7244253537883	NaN
1	0.10500000000000001	500.1941967086027	1666.6508468950371	18.01228229228662	999.9999484053409	1000.9616159602153	83.28873448891767	993.729832054563	NaN
1	0.10500000000000001	500.2293893594262	1666.6428665436495	18.015364443547686	999.9999071339937	1001.1338914516867	83.23674370262697	993.738294177791	NaN
1	0.10500000000000001	500.26808615975324	1666.632051368058	18.018808854897248	999.9998402153624	1001.3226217528091	83.17054359880954	993.7510192185181	NaN
1	0.10500000000000001	500.3096262322583	1666.6180475867648	18.02254581558998	999.9997378684815	1001.5244076270671	83.08936939831999	993.769261085389	NaN
1	0.10500000000000001	500.3534602089256	1666.600578273254	18.02651783590664	999.9995890902289	1001.7364288676408	82.99290296346412	993.7943412123882	NaN
1	0.10500000000000001	500.3991771615862	1666.5794173584668	18.030682964974673	999.9993818024304	1001.956569169164	82.88113421286172	993.8276299608003	NaN
1	0.10500000000000001	500.44644930526687	1666.5543883343182	18.035009154925188	999.9991031481399	1002.1831410849895	82.7543745934992	993.8704996743131	NaN
1	0.10500000000000001	500.495000525111	1666.525363448534	18.03947047111067	999.9987398147653	1002.4147296539012	82.61325668435875	993.9242757712677	NaN
1	0.10500000000000001	500.54459570390213	1666.4922579898139	18.044045413177415	999.9982782999147	1002.6501376919441	82.45869723023276	993.990198664555	NaN
1	0.10500000000000001	500.59503536577597	1666.455023090249	18.048716001916887	999.9977051177972	1002.8883569174296	82.29184810501725	994.0693954030032	NaN
1	0.10500000000000001	500.64615249584125	1666.413637737811	18.053467271934604	999.9970069355626	1003.1285495577865	82.11404234073956	994.1628617861729	NaN
1	0.10500000000000001	500.69781218507745	1666.3680987086427	18.058287152632683	999.9961706012759	1003.3700432590975	81.92673319296442	994.2714590886619	NaN
1	0.10500000000000001	500.7499019271351	1666.3184193174666	18.063165543577554	999.9951832627047	1003.6122824657501	81.73147267640377	994.3958988615801	NaN
1	0.10500000000000001	500.80233370039406	1666.2646194800964	18.068094516537364	999.9940322809426	1003.8548354507852	81.52985589374957	994.5367547513534	NaN
1	0.10500000000000001	500.85503821433434	1666.206723540189	18.073067799433932	999.9927052354402	1004.0973649969723	81.3235007390506	994.6944618940113	NaN
1	0.10500000000000001	500.9079634035599	1666.1447553446956	18.078080659782525	999.9911898379246	1004.3396192631953	81.11401939486665	994.8693273750373	NaN
1	0.10500000000000001	500.9610711749761	1666.0787361531773	18.08312962249145	999.9894738753766	1004.5814149164337	80.90300320133156	995.0615364962351	NaN
