FB	rho	time	Z1	Z2	X1	XC	A	M
1	0.1	0.0	31.856305844992356	941.7287787848082	1000.0	1000.0	83.42386696976199	993.7165994732336	NaN
1	0.1	9.999999999999999e-5	31.856305844992356	941.7287787848082	1000.0	1000.0	83.42386696976199	993.7165994732336	NaN
1	0.1	0.0010999999999999998	31.856305844992356	941.7287787848082	1000.0	1000.0	83.42386696976199	993.7165994732336	NaN
1	0.1	0.011099999999999997	31.856305844992356	941.7287787848082	1000.0	1000.0	83.42386696976199	993.7165994732336	NaN
1	0.1	0.11109999999999996	31.856305844992356	941.7287787848082	1000.0	1000.0	83.42386696976199	993.7165994732336	NaN
1	0.1	1.1110999999999995	31.856305844992356	941.7287787848082	1000.0	1000.0	83.42386696976186	993.7165994732337	NaN
1	0.1	7.06417221338102	31.856305844992345	941.7287787848084	999.9999999999997	1000.0	83.42386696976199	993.7165994732342	NaN
1	0.1	41.76573275926285	31.85630584499235	941.7287787848085	1000.0	1000.0	83.42386696976213	993.7165994732338	NaN
1	0.1	209.19984701904036	31.8563058449924	941.728778784807	999.9999999999999	999.9999999999998	83.42386696976199	993.7165994732335	NaN
1	0.1	500.0	31.856305844992338	941.7287787848087	1000.0000000000001	1000.0000000000001	83.423866969762	993.7165994732337	NaN
1	0.10500000000000001	500.0	31.856305844992356	941.7287787848082	1000.0	1000.0	83.42386696976199	993.7165994732336	NaN
1	0.10500000000000001	500.00754025393877	31.85630581147463	941.7288213821466	999.9999969601346	1000.037687058631	83.42365650680645	993.716600266116	NaN
1	0.10500000000000001	500.02081593528	31.856305162002315	941.7291028537879	999.9999718175892	1000.1039714066419	83.42226602487007	993.7166161314565	NaN
1	0.10500000000000001	500.0367743210255	31.85630221830925	941.7297881786709	999.999893299702	1000.1835338081728	83.41888212693621	993.716691162623	NaN
1	0.10500000000000001	500.0579428434859	31.856292332144236	941.7312784431573	999.9996737011941	1000.2888759171972	83.4115318856973	993.7169572763848	NaN
1	0.10500000000000001	500.08277433099687	31.85626856779341	941.7338660398369	999.9991881012082	1000.4121614783377	83.39879570491112	993.7176395283228	NaN
1	0.10500000000000001	500.11196017847055	31.856219189673993	941.7380584096549	999.9982032989849	1000.5566729311613	83.37822980876987	993.7191638684083	NaN
1	0.10500000000000001	500.14463121731	31.856131154008086	941.744217233163	999.9964261053179	1000.7179368534523	83.3481668886822	993.7221039964811	NaN
1	0.10500000000000001	500.1806936772271	31.855988419513086	941.7528017938895	999.9934420420025	1000.8953212435297	83.30654867827607	993.7272799147146	NaN
1	0.10500000000000001	500.2195597555286	31.855776142836387	941.7641398175963	999.9887808500732	1001.0857658145396	83.25207009420714	993.7356512712647	NaN
1	0.10500000000000001	500.260910244538	31.855479600874666	941.77856482322	999.9818862070564	1001.287548173969	83.18352873812495	993.7483645559927	NaN
1	0.10500000000000001	500.304311857244	31.855086767486288	941.7963102696621	999.97217660674	1001.4984064970745	83.10034349535901	993.7666393030926	NaN
1	0.10500000000000001	500.34944473981056	31.854587374288624	941.8175777974515	999.9590395067385	1001.7166535815354	83.00222749553195	993.7917722164284	NaN
1	0.10500000000000001	500.39598833000537	31.853973844074726	941.8424989701209	999.9418757784497	1001.940619416875	82.88935978334939	993.825048270389	NaN
1	0.10500000000000001	500.44368698787804	31.853240457851413	941.8711702787447	999.9201028325127	1002.1689673539872	82.7622078840233	993.8677294973306	NaN
1	0.10500000000000001	500.49231260798524	31.852383452598218	941.903643864878	999.8931808920297	1002.4005107045106	82.62155214375811	993.9210000603035	NaN
1	0.10500000000000001	500.5416796690187	31.85140042883991	941.9399454120587	999.8606169469949	1002.6342820681356	82.46838546584365	993.9859550187749	NaN
1	0.10500000000000001	500.59163385497305	31.85029012751512	941.9800771925057	999.8219749657037	1002.8694757726348	82.30388047050819	994.0635775471529	NaN
1	0.10500000000000001	500.6420523790274	31.849052043294556	942.02402792231	999.7768764353604	1003.1054463867614	82.12932921106126	994.1547358375434	NaN
1	0.10500000000000001	500.69283594962815	31.847686261663767	942.0717751389988	999.7250043356045	1003.3416681113541	81.9461166503528	994.2601735834868	NaN
1	0.10500000000000001	500.7439086398947	31.846193168522003	942.1232928431699	999.6660990667496	1003.5777317127972	81.75567580852795	994.3805170521741	NaN
1	0.10500000000000001	500.795212812827	31.844573326457898	942.178553767098	999.5999575530159	1003.813318634189	81.55946754054014	994.5162760927795	NaN
1	0.10500000000000001	500.8467070378693	31.842827321084133	942.2375331703491	999.526429138942	1004.0481894325608	81.35895720771103	994.6678519163311	NaN
1	0.10500000000000001	500.8983630350702	31.84095567669471	942.3002105927137	999.4454127050992	1004.2821680530927	81.15560149654729	994.8355425944571	NaN
1	0.10500000000000001	500.9501635894743	31.83895877944988	942.3665716264234	999.3568531278164	1004.515130892475	80.95083720906871	995.0195500534201	NaN
1	0.10500000000000001	501.00210044105927	31.836836833469835	942.4366087814111	999.2607385476064	1004.7469960417822	80.74607476254468	995.2199855108887	NaN
1	0.10500000000000001	501.05417258612476	31.83458983026831	942.510322061897	999.1570979507729	1004.9777146661421	80.54269372772187	995.4368743344901	NaN
1	0.10500000000000001	501.10638470377074	31.83221753762636	942.5877190180809	999.0459995606108	1005.2072631963487	80.34204061389373	995.6701592563891	NaN
1	0.10500000000000001	501.1587458142238	31.829719500139078	942.6688145076565	998.9275498443927	1005.4356367891655	80.1454276571737	995.9197023127647	NaN
1	0.10500000000000001	501.2112680460177	31.82709505354399	942.7536300809908	998.8018933158062	1005.6628434908446	79.95413235984807	996.1852851015792	NaN
1	0.10500000000000001	501.26396551988046	31.82434335027045	942.8421930625589	998.6692130422608	1005.8888991292123	79.76939709442762	996.4666075175192	NaN
1	0.10500000000000001	501.3168533099986	31.821463396194005	942.9345353208652	998.5297318315403	1006.1138227554748	79.59242834453188	996.7632849888919	NaN
1	0.10500000000000001	501.3699464522799	31.818454098824176	943.0306917140755	998.3837140394851	1006.3376325037281	79.42439517932331	997.0748443103761	NaN
1	0.10500000000000001	501.42325899679776	31.815314326083502	943.1306982345762	998.2314678459154	1006.5603418578079	79.26642652672496	997.4007183673186	NaN
