tspan	bP	bD	bI	CoRaDyn(bC)
500.0	0.5	0.16666666666666666	0.03	0.04563232045783687
500.0	0.0	0.2	0.03	0.08578362956390988
500.0	0.020833333333333332	0.2	0.03	0.08325366695905323
500.0	0.041666666666666664	0.2	0.03	0.08085815017380846
500.0	0.0625	0.2	0.03	0.07859283305035784
500.0	0.08333333333333333	0.2	0.03	0.07644157594716966
500.0	0.10416666666666667	0.2	0.03	0.07439799129570168
500.0	0.125	0.2	0.03	0.07245891065296874
500.0	0.14583333333333334	0.2	0.03	0.0706100158926035
500.0	0.16666666666666666	0.2	0.03	0.06884854318845159
500.0	0.1875	0.2	0.03	0.0671643651197662
500.0	0.20833333333333334	0.2	0.03	0.06555741076997859
500.0	0.22916666666666666	0.2	0.03	0.06401762591206324
500.0	0.25	0.2	0.03	0.06253965629217706
500.0	0.2708333333333333	0.2	0.03	0.06112187043468089
500.0	0.2916666666666667	0.2	0.03	0.0597537665077312
500.0	0.3125	0.2	0.03	0.05843094111793238
500.0	0.3333333333333333	0.2	0.03	0.05714537304169642
500.0	0.3541666666666667	0.2	0.03	0.055880925431620695
500.0	0.375	0.2	0.03	0.05462656943434787
500.0	0.3958333333333333	0.2	0.03	0.0533474453553787
500.0	0.4166666666666667	0.2	0.03	0.05199842341170401
500.0	0.4375	0.2	0.03	0.05048747902064976
500.0	0.4583333333333333	0.2	0.03	0.04867143230549173
500.0	0.4791666666666667	0.2	0.03	0.04654788267998785
500.0	0.5	0.2	0.03	0.04608352403058001
500.0	0.0	0.23333333333333334	0.03	0.08524487021417203
500.0	0.020833333333333332	0.23333333333333334	0.03	0.08275147387502989
500.0	0.041666666666666664	0.23333333333333334	0.03	0.08039156902405828
500.0	0.0625	0.23333333333333334	0.03	0.07815183705175799
500.0	0.08333333333333333	0.23333333333333334	0.03	0.07603387488860011
500.0	0.10416666666666667	0.23333333333333334	0.03	0.07401740871005326
500.0	0.125	0.23333333333333334	0.03	0.07210147600803388
500.0	0.14583333333333334	0.23333333333333334	0.03	0.07027372657762682
500.0	0.16666666666666666	0.23333333333333334	0.03	0.06852987131939858
500.0	0.1875	0.23333333333333334	0.03	0.06686851911027342
500.0	0.20833333333333334	0.23333333333333334	0.03	0.06527674793724897
500.0	0.22916666666666666	0.23333333333333334	0.03	0.06375012327811916
500.0	0.25	0.23333333333333334	0.03	0.0622863164643616
500.0	0.2708333333333333	0.23333333333333334	0.03	0.06087620540841665
500.0	0.2916666666666667	0.23333333333333334	0.03	0.059515540884627974
500.0	0.3125	0.23333333333333334	0.03	0.058191955038692296
500.0	0.3333333333333333	0.23333333333333334	0.03	0.056894743660029015
500.0	0.3541666666666667	0.23333333333333334	0.03	0.05561366150514204
500.0	0.375	0.23333333333333334	0.03	0.054311867327617495
500.0	0.3958333333333333	0.23333333333333334	0.03	0.052947449339974244
500.0	0.4166666666666667	0.23333333333333334	0.03	0.05143224490377432
500.0	0.4375	0.23333333333333334	0.03	0.0496332485069223
500.0	0.4583333333333333	0.23333333333333334	0.03	0.047495352231271035
500.0	0.4791666666666667	0.23333333333333334	0.03	0.046493249849790086
500.0	0.5	0.23333333333333334	0.03	0.1258570515066889
500.0	0.0	0.26666666666666666	0.03	0.08473645679584764
500.0	0.020833333333333332	0.26666666666666666	0.03	0.08227986069584978
500.0	0.041666666666666664	0.26666666666666666	0.03	0.0799525608832098
500.0	0.0625	0.26666666666666666	0.03	0.07774536117307258
500.0	0.08333333333333333	0.26666666666666666	0.03	0.07564962299963546
500.0	0.10416666666666667	0.26666666666666666	0.03	0.0736595003227756
500.0	0.125	0.26666666666666666	0.03	0.07176607677406048
500.0	0.14583333333333334	0.26666666666666666	0.03	0.0699578452203392
500.0	0.16666666666666666	0.26666666666666666	0.03	0.0682367657278015
500.0	0.1875	0.26666666666666666	0.03	0.0665887067454839
500.0	0.20833333333333334	0.26666666666666666	0.03	0.06501106478236666
500.0	0.22916666666666666	0.26666666666666666	0.03	0.06349959211623524
500.0	0.25	0.26666666666666666	0.03	0.062043854254407255
500.0	0.2708333333333333	0.26666666666666666	0.03	0.060640140957369
500.0	0.2916666666666667	0.26666666666666666	0.03	0.05927875571682625
500.0	0.3125	0.26666666666666666	0.03	0.05794826061179486
500.0	0.3333333333333333	0.26666666666666666	0.03	0.056634604334667
500.0	0.3541666666666667	0.26666666666666666	0.03	0.05530817294726474
500.0	0.375	0.26666666666666666	0.03	0.05392714323670201
500.0	0.3958333333333333	0.26666666666666666	0.03	0.052407176813835485
500.0	0.4166666666666667	0.26666666666666666	0.03	0.05061931539185036
500.0	0.4375	0.26666666666666666	0.03	0.048472479796061764
500.0	0.4583333333333333	0.26666666666666666	0.03	0.047075416083913385
500.0	0.4791666666666667	0.26666666666666666	0.03	0.10330302584647978
500.0	0.5	0.26666666666666666	0.03	0.41980158209591095
500.0	0.0	0.3	0.03	0.08426128488849581
500.0	0.020833333333333332	0.3	0.03	0.08183267599379493
500.0	0.041666666666666664	0.3	0.03	0.07953768329183206
500.0	0.0625	0.3	0.03	0.07735779508244041
500.0	0.08333333333333333	0.3	0.03	0.07528876044447685
500.0	0.10416666666666667	0.3	0.03	0.07332025675017698
500.0	0.125	0.3	0.03	0.07144734440782287
500.0	0.14583333333333334	0.3	0.03	0.0696623860888358
500.0	0.16666666666666666	0.3	0.03	0.06795620302419836
500.0	0.1875	0.3	0.03	0.06632239595419724
500.0	0.20833333333333334	0.3	0.03	0.0647598941580184
500.0	0.22916666666666666	0.3	0.03	0.0632552074018443
500.0	0.25	0.3	0.03	0.06181037740908938
500.0	0.2708333333333333	0.3	0.03	0.060407627307443965
500.0	0.2916666666666667	0.3	0.03	0.05904066581080294
500.0	0.3125	0.3	0.03	0.05769328264252981
500.0	0.3333333333333333	0.3	0.03	0.05633825363728483
500.0	0.3541666666666667	0.3	0.03	0.05493683849559268
500.0	0.375	0.3	0.03	0.053409269809250766
500.0	0.3958333333333333	0.3	0.03	0.05162749851482884
500.0	0.4166666666666667	0.3	0.03	0.04947870932401145
500.0	0.4375	0.3	0.03	0.04778314944887414
500.0	0.4583333333333333	0.3	0.03	0.08522711388365815
500.0	0.4791666666666667	0.3	0.03	0.38151775215276185
500.0	0.5	0.3	0.03	NaN
500.0	0.0	0.3333333333333333	0.03	0.08380613266495555
500.0	0.020833333333333332	0.3333333333333333	0.03	0.0814132238634564
500.0	0.041666666666666664	0.3333333333333333	0.03	0.07914532390033206
500.0	0.0625	0.3333333333333333	0.03	0.0769934918057772
500.0	0.08333333333333333	0.3333333333333333	0.03	0.07494995425754983
500.0	0.10416666666666667	0.3333333333333333	0.03	0.07300155348241534
500.0	0.125	0.3333333333333333	0.03	0.0711510805466628
500.0	0.14583333333333334	0.3333333333333333	0.03	0.06938258061406562
500.0	0.16666666666666666	0.3333333333333333	0.03	0.06769118112738119
500.0	0.1875	0.3333333333333333	0.03	0.06607203539099825
500.0	0.20833333333333334	0.3333333333333333	0.03	0.06452097822234554
500.0	0.22916666666666666	0.3333333333333333	0.03	0.06302583026950886
500.0	0.25	0.3333333333333333	0.03	0.06157858372598047
500.0	0.2708333333333333	0.3333333333333333	0.03	0.060173015923630425
500.0	0.2916666666666667	0.3333333333333333	0.03	0.05878871955952764
500.0	0.3125	0.3333333333333333	0.03	0.05740397218303782
500.0	0.3333333333333333	0.3333333333333333	0.03	0.05597909323436838
500.0	0.3541666666666667	0.3333333333333333	0.03	0.05444004330672919
500.0	0.375	0.3333333333333333	0.03	0.05266264999945165
500.0	0.3958333333333333	0.3333333333333333	0.03	0.050513936949565325
500.0	0.4166666666666667	0.3333333333333333	0.03	0.04858872255913868
500.0	0.4375	0.3333333333333333	0.03	0.07159742310046825
500.0	0.4583333333333333	0.3333333333333333	0.03	0.34309765596543035
500.0	0.4791666666666667	0.3333333333333333	0.03	0.7195472347845608
500.0	0.5	0.3333333333333333	0.03	NaN
500.0	0.0	0.36666666666666664	0.03	0.08337845101434431
500.0	0.020833333333333332	0.36666666666666664	0.03	0.08101528406959504
500.0	0.041666666666666664	0.36666666666666664	0.03	0.07877648369935432
500.0	0.0625	0.36666666666666664	0.03	0.07664754173941556
500.0	0.08333333333333333	0.36666666666666664	0.03	0.07462546022623531
500.0	0.10416666666666667	0.36666666666666664	0.03	0.07269876606848613
500.0	0.125	0.36666666666666664	0.03	0.07086606883723802
500.0	0.14583333333333334	0.36666666666666664	0.03	0.06911584600755505
500.0	0.16666666666666666	0.36666666666666664	0.03	0.0674396590392813
500.0	0.1875	0.36666666666666664	0.03	0.06583423864639382
500.0	0.20833333333333334	0.36666666666666664	0.03	0.06428693973052214
500.0	0.22916666666666666	0.36666666666666664	0.03	0.06279596026421348
500.0	0.25	0.36666666666666664	0.03	0.06134571287021424
500.0	0.2708333333333333	0.36666666666666664	0.03	0.05992408941644147
500.0	0.2916666666666667	0.36666666666666664	0.03	0.05850777344722524
500.0	0.3125	0.36666666666666664	0.03	0.057054170296894885
500.0	0.3333333333333333	0.36666666666666664	0.03	0.05550138001240028
500.0	0.3541666666666667	0.36666666666666664	0.03	0.05372457137999292
500.0	0.375	0.36666666666666664	0.03	0.0515792975314524
500.0	0.3958333333333333	0.36666666666666664	0.03	0.04947735721233887
500.0	0.4166666666666667	0.36666666666666664	0.03	0.06171276426302986
500.0	0.4375	0.36666666666666664	0.03	0.30481017427719065
500.0	0.4583333333333333	0.36666666666666664	0.03	0.6903538574651124
500.0	0.4791666666666667	0.36666666666666664	0.03	NaN
500.0	0.5	0.36666666666666664	0.03	NaN
500.0	0.0	0.4	0.03	0.08297107034042671
500.0	0.020833333333333332	0.4	0.03	0.08063676648087187
500.0	0.041666666666666664	0.4	0.03	0.07842122939676899
500.0	0.0625	0.4	0.03	0.0763217131183016
500.0	0.08333333333333333	0.4	0.03	0.0743196578725244
500.0	0.10416666666666667	0.4	0.03	0.07241454641984467
500.0	0.125	0.4	0.03	0.07059824967866779
500.0	0.14583333333333334	0.4	0.03	0.06886292474019777
500.0	0.16666666666666666	0.4	0.03	0.06719692797879533
500.0	0.1875	0.4	0.03	0.06560244312019986
500.0	0.20833333333333334	0.4	0.03	0.06406120545104087
500.0	0.22916666666666666	0.4	0.03	0.0625670137188826
500.0	0.25	0.4	0.03	0.06110234308071412
500.0	0.2708333333333333	0.4	0.03	0.059651954438850435
500.0	0.2916666666666667	0.4	0.03	0.05817097304210721
500.0	0.3125	0.4	0.03	0.0565963697242165
500.0	0.3333333333333333	0.4	0.03	0.05481523213704758
500.0	0.3541666666666667	0.4	0.03	0.05267299070305856
500.0	0.375	0.4	0.03	0.05043408653308901
500.0	0.3958333333333333	0.4	0.03	0.05456226564480079
500.0	0.4166666666666667	0.4	0.03	0.26700071255024027
500.0	0.4375	0.4	0.03	0.6562044800850971
500.0	0.4583333333333333	0.4	0.03	NaN
500.0	0.4791666666666667	0.4	0.03	NaN
500.0	0.5	0.4	0.03	NaN
500.0	0.0	0.43333333333333335	0.03	0.08257924453929785
500.0	0.020833333333333332	0.43333333333333335	0.03	0.08027675098901987
500.0	0.041666666666666664	0.43333333333333335	0.03	0.07809020629006555
500.0	0.0625	0.43333333333333335	0.03	0.0760121741817876
500.0	0.08333333333333333	0.43333333333333335	0.03	0.07402969882759264
500.0	0.10416666666666667	0.43333333333333335	0.03	0.07214411528472202
500.0	0.125	0.43333333333333335	0.03	0.07034246670278617
500.0	0.14583333333333334	0.43333333333333335	0.03	0.06862005254358702
500.0	0.16666666666666666	0.43333333333333335	0.03	0.06696610597839842
500.0	0.1875	0.43333333333333335	0.03	0.06537154316966207
500.0	0.20833333333333334	0.43333333333333335	0.03	0.0638308402826421
500.0	0.22916666666666666	0.43333333333333335	0.03	0.062323630855016236
500.0	0.25	0.43333333333333335	0.03	0.06083318458425863
500.0	0.2708333333333333	0.43333333333333335	0.03	0.05932058902414573
500.0	0.2916666666666667	0.43333333333333335	0.03	0.057727074416629456
500.0	0.3125	0.43333333333333335	0.03	0.05593788928979503
500.0	0.3333333333333333	0.43333333333333335	0.03	0.05379617375510107
500.0	0.3541666666666667	0.43333333333333335	0.03	0.05145215096554185
500.0	0.375	0.43333333333333335	0.03	0.05274285579515534
500.0	0.3958333333333333	0.43333333333333335	0.03	0.23012836107128665
500.0	0.4166666666666667	0.43333333333333335	0.03	0.6194740244021778
500.0	0.4375	0.43333333333333335	0.03	NaN
500.0	0.4583333333333333	0.43333333333333335	0.03	NaN
500.0	0.4791666666666667	0.43333333333333335	0.03	NaN
500.0	0.5	0.43333333333333335	0.03	NaN
500.0	0.0	0.4666666666666667	0.03	0.08221885314364162
500.0	0.020833333333333332	0.4666666666666667	0.03	0.07993818159451553
500.0	0.041666666666666664	0.4666666666666667	0.03	0.0777716257205957
500.0	0.0625	0.4666666666666667	0.03	0.07571277149542663
500.0	0.08333333333333333	0.4666666666666667	0.03	0.07375660546874174
500.0	0.10416666666666667	0.4666666666666667	0.03	0.07188676787292858
500.0	0.125	0.4666666666666667	0.03	0.07009916512200934
500.0	0.14583333333333334	0.4666666666666667	0.03	0.06838507500165726
500.0	0.16666666666666666	0.4666666666666667	0.03	0.06673835224426171
500.0	0.1875	0.4666666666666667	0.03	0.06514528447282963
500.0	0.20833333333333334	0.4666666666666667	0.03	0.06359272110577016
500.0	0.22916666666666666	0.4666666666666667	0.03	0.06206000206704255
500.0	0.25	0.4666666666666667	0.03	0.06051294335391416
500.0	0.2708333333333333	0.4666666666666667	0.03	0.05889223441591604
500.0	0.2916666666666667	0.4666666666666667	0.03	0.05709207429229752
500.0	0.3125	0.4666666666666667	0.03	0.05495004615762962
500.0	0.3333333333333333	0.4666666666666667	0.03	0.05252770060913222
500.0	0.3541666666666667	0.4666666666666667	0.03	0.052682279215918795
500.0	0.375	0.4666666666666667	0.03	0.19480995300779755
500.0	0.3958333333333333	0.4666666666666667	0.03	0.581050395278638
500.0	0.4166666666666667	0.4666666666666667	0.03	NaN
500.0	0.4375	0.4666666666666667	0.03	NaN
500.0	0.4583333333333333	0.4666666666666667	0.03	NaN
500.0	0.4791666666666667	0.4666666666666667	0.03	NaN
500.0	0.5	0.4666666666666667	0.03	NaN
500.0	0.0	0.5	0.03	0.08186877190752541
500.0	0.020833333333333332	0.5	0.03	0.07961769143707192
500.0	0.041666666666666664	0.5	0.03	0.0774737653897983
500.0	0.0625	0.5	0.03	0.075436242535294
500.0	0.08333333333333333	0.5	0.03	0.07349466263525566
500.0	0.10416666666666667	0.5	0.03	0.0716404409675212
500.0	0.125	0.5	0.03	0.06986484860512474
500.0	0.14583333333333334	0.5	0.03	0.06815487201409426
500.0	0.16666666666666666	0.5	0.03	0.06651084852227182
500.0	0.1875	0.5	0.03	0.06490776198148053
500.0	0.20833333333333334	0.5	0.03	0.06332916774158023
500.0	0.22916666666666666	0.5	0.03	0.061747170036908355
500.0	0.25	0.5	0.03	0.06009682830283548
500.0	0.2708333333333333	0.5	0.03	0.05828291707062459
500.0	0.2916666666666667	0.5	0.03	0.056138426400770276
500.0	0.3125	0.5	0.03	0.053653029146925435
500.0	0.3333333333333333	0.5	0.03	0.053010226993657754
500.0	0.3541666666666667	0.5	0.03	0.1618607332593585
500.0	0.375	0.5	0.03	0.5413815777746761
500.0	0.3958333333333333	0.5	0.03	NaN
500.0	0.4166666666666667	0.5	0.03	NaN
500.0	0.4375	0.5	0.03	NaN
500.0	0.4583333333333333	0.5	0.03	NaN
500.0	0.4791666666666667	0.5	0.03	NaN
500.0	0.5	0.5	0.03	NaN
500.0	0.0	0.5333333333333333	0.03	0.08153757565232835
500.0	0.020833333333333332	0.5333333333333333	0.03	0.07930515978090365
500.0	0.041666666666666664	0.5333333333333333	0.03	0.07718807223469795
500.0	0.0625	0.5333333333333333	0.03	0.07516990649529193
500.0	0.08333333333333333	0.5333333333333333	0.03	0.07324343130773656
500.0	0.10416666666666667	0.5333333333333333	0.03	0.0714003700922841
500.0	0.125	0.5333333333333333	0.03	0.06963261079152609
500.0	0.14583333333333334	0.5333333333333333	0.03	0.06792919151133817
500.0	0.16666666666666666	0.5333333333333333	0.03	0.06627381672184046
500.0	0.1875	0.5333333333333333	0.03	0.06465017073381514
500.0	0.20833333333333334	0.5333333333333333	0.03	0.06302243520144013
500.0	0.22916666666666666	0.5333333333333333	0.03	0.061341603215237066
500.0	0.25	0.5333333333333333	0.03	0.059507637911552766
500.0	0.2708333333333333	0.5333333333333333	0.03	0.05735921118350962
500.0	0.2916666666666667	0.5333333333333333	0.03	0.054827093119017574
500.0	0.3125	0.5333333333333333	0.03	0.053579892635517185
500.0	0.3333333333333333	0.5333333333333333	0.03	0.13229375454499095
500.0	0.3541666666666667	0.5333333333333333	0.03	0.5007497679923296
500.0	0.375	0.5333333333333333	0.03	NaN
500.0	0.3958333333333333	0.5333333333333333	0.03	NaN
500.0	0.4166666666666667	0.5333333333333333	0.03	NaN
500.0	0.4375	0.5333333333333333	0.03	NaN
500.0	0.4583333333333333	0.5333333333333333	0.03	NaN
500.0	0.4791666666666667	0.5333333333333333	0.03	NaN
500.0	0.5	0.5333333333333333	0.03	NaN
500.0	0.0	0.5666666666666667	0.03	0.08122702696448965
500.0	0.020833333333333332	0.5666666666666667	0.03	0.07901583657402499
500.0	0.041666666666666664	0.5666666666666667	0.03	0.07691634555546707
500.0	0.0625	0.5666666666666667	0.03	0.07491567894902007
500.0	0.08333333333333333	0.5666666666666667	0.03	0.07300260198789588
500.0	0.10416666666666667	0.5666666666666667	0.03	0.07116877637131215
500.0	0.125	0.5666666666666667	0.03	0.06940196450505699
500.0	0.14583333333333334	0.5666666666666667	0.03	0.0676940456525393
500.0	0.16666666666666666	0.5666666666666667	0.03	0.06601718729788672
500.0	0.1875	0.5666666666666667	0.03	0.06434690329617607
500.0	0.20833333333333334	0.5666666666666667	0.03	0.06263105476503385
500.0	0.22916666666666666	0.5666666666666667	0.03	0.06077177749510901
500.0	0.25	0.5666666666666667	0.03	0.058615698899645664
500.0	0.2708333333333333	0.5666666666666667	0.03	0.056047712704067484
500.0	0.2916666666666667	0.5666666666666667	0.03	0.054328716981591134
500.0	0.3125	0.5666666666666667	0.03	0.10718943067914762
500.0	0.3333333333333333	0.5666666666666667	0.03	0.4593734222974398
500.0	0.3541666666666667	0.5666666666666667	0.03	NaN
500.0	0.375	0.5666666666666667	0.03	NaN
500.0	0.3958333333333333	0.5666666666666667	0.03	NaN
500.0	0.4166666666666667	0.5666666666666667	0.03	NaN
500.0	0.4375	0.5666666666666667	0.03	NaN
500.0	0.4583333333333333	0.5666666666666667	0.03	NaN
500.0	0.4791666666666667	0.5666666666666667	0.03	NaN
500.0	0.5	0.5666666666666667	0.03	NaN
500.0	0.0	0.6	0.03	0.08092866732642658
500.0	0.020833333333333332	0.6	0.03	0.07874145853468346
500.0	0.041666666666666664	0.6	0.03	0.0766607427127437
500.0	0.0625	0.6	0.03	0.07467090617583402
500.0	0.08333333333333333	0.6	0.03	0.0727673667153886
500.0	0.10416666666666667	0.6	0.03	0.07093788243916699
500.0	0.125	0.6	0.03	0.06916851185579286
500.0	0.14583333333333334	0.6	0.03	0.06743624269480691
500.0	0.16666666666666666	0.6	0.03	0.0657194595276616
500.0	0.1875	0.6	0.03	0.06396420795763734
500.0	0.20833333333333334	0.6	0.03	0.06208004688977398
500.0	0.22916666666666666	0.6	0.03	0.05991002516528503
500.0	0.25	0.6	0.03	0.057313429624193515
500.0	0.2708333333333333	0.6	0.03	0.055221743035009374
500.0	0.2916666666666667	0.6	0.03	0.08732933655634212
500.0	0.3125	0.6	0.03	0.417457579109127
500.0	0.3333333333333333	0.6	0.03	NaN
500.0	0.3541666666666667	0.6	0.03	NaN
500.0	0.375	0.6	0.03	NaN
500.0	0.3958333333333333	0.6	0.03	NaN
500.0	0.4166666666666667	0.6	0.03	NaN
500.0	0.4375	0.6	0.03	NaN
500.0	0.4583333333333333	0.6	0.03	NaN
500.0	0.4791666666666667	0.6	0.03	NaN
500.0	0.5	0.6	0.03	NaN
500.0	0.0	0.6333333333333333	0.03	0.08064798929244546
500.0	0.020833333333333332	0.6333333333333333	0.03	0.07847494353940596
500.0	0.041666666666666664	0.6333333333333333	0.03	0.07641173427860382
500.0	0.0625	0.6333333333333333	0.03	0.07443199561117742
500.0	0.08333333333333333	0.6333333333333333	0.03	0.07253604818569732
500.0	0.10416666666666667	0.6333333333333333	0.03	0.07069962524946435
500.0	0.125	0.6333333333333333	0.03	0.06891367014907074
500.0	0.14583333333333334	0.6333333333333333	0.03	0.06714652677660402
500.0	0.16666666666666666	0.6333333333333333	0.03	0.06534504642170075
500.0	0.1875	0.6333333333333333	0.03	0.06342944666709016
500.0	0.20833333333333334	0.6333333333333333	0.03	0.06124440269866758
500.0	0.22916666666666666	0.6333333333333333	0.03	0.058622913954037785
500.0	0.25	0.6333333333333333	0.03	0.056234268856059026
500.0	0.2708333333333333	0.6333333333333333	0.03	0.07269604350125247
500.0	0.2916666666666667	0.6333333333333333	0.03	0.3752275383340888
500.0	0.3125	0.6333333333333333	0.03	0.789665677068777
500.0	0.3333333333333333	0.6333333333333333	0.03	NaN
500.0	0.3541666666666667	0.6333333333333333	0.03	NaN
500.0	0.375	0.6333333333333333	0.03	NaN
500.0	0.3958333333333333	0.6333333333333333	0.03	NaN
500.0	0.4166666666666667	0.6333333333333333	0.03	NaN
500.0	0.4375	0.6333333333333333	0.03	NaN
500.0	0.4583333333333333	0.6333333333333333	0.03	NaN
500.0	0.4791666666666667	0.6333333333333333	0.03	NaN
500.0	0.5	0.6333333333333333	0.03	NaN
500.0	0.0	0.6666666666666666	0.03	0.08037706251441545
500.0	0.020833333333333332	0.6666666666666666	0.03	0.07822684993161151
500.0	0.041666666666666664	0.6666666666666666	0.03	0.07616949638047102
500.0	0.0625	0.6666666666666666	0.03	0.07419794434930803
500.0	0.08333333333333333	0.6666666666666666	0.03	0.07229540718603546
500.0	0.10416666666666667	0.6666666666666666	0.03	0.07044778182236008
500.0	0.125	0.6666666666666666	0.03	0.06862488105791642
500.0	0.14583333333333334	0.6666666666666666	0.03	0.06677881400712754
500.0	0.16666666666666666	0.6666666666666666	0.03	0.06482605478778242
500.0	0.1875	0.6666666666666666	0.03	0.06261970521111382
500.0	0.20833333333333334	0.6666666666666666	0.03	0.059978779096649115
500.0	0.22916666666666666	0.6666666666666666	0.03	0.05735149632690676
500.0	0.25	0.6666666666666666	0.03	0.06276130178799058
500.0	0.2708333333333333	0.6666666666666666	0.03	0.33295977358813966
500.0	0.2916666666666667	0.6666666666666666	0.03	0.7584943129682695
500.0	0.3125	0.6666666666666666	0.03	NaN
500.0	0.3333333333333333	0.6666666666666666	0.03	NaN
500.0	0.3541666666666667	0.6666666666666666	0.03	NaN
500.0	0.375	0.6666666666666666	0.03	NaN
500.0	0.3958333333333333	0.6666666666666666	0.03	NaN
500.0	0.4166666666666667	0.6666666666666666	0.03	NaN
500.0	0.4375	0.6666666666666666	0.03	NaN
500.0	0.4583333333333333	0.6666666666666666	0.03	NaN
500.0	0.4791666666666667	0.6666666666666666	0.03	NaN
500.0	0.5	0.6666666666666666	0.03	NaN
500.0	0.0	0.7	0.03	0.0801183812252378
500.0	0.020833333333333332	0.7	0.03	0.0779807911268831
500.0	0.041666666666666664	0.7	0.03	0.07593022801784047
500.0	0.0625	0.7	0.03	0.0739568958013545
500.0	0.08333333333333333	0.7	0.03	0.07204312209488109
500.0	0.10416666666666667	0.7	0.03	0.07016030086451783
500.0	0.125	0.7	0.03	0.06826284416962558
500.0	0.14583333333333334	0.7	0.03	0.06627075356694537
500.0	0.16666666666666666	0.7	0.03	0.06404022887816262
500.0	0.1875	0.7	0.03	0.0613805804002262
500.0	0.20833333333333334	0.7	0.03	0.0585636517311729
500.0	0.22916666666666666	0.7	0.03	0.06103078056022729
500.0	0.25	0.7	0.03	0.29101784655904744
500.0	0.2708333333333333	0.7	0.03	0.7216619263298218
500.0	0.2916666666666667	0.7	0.03	NaN
500.0	0.3125	0.7	0.03	NaN
500.0	0.3333333333333333	0.7	0.03	NaN
500.0	0.3541666666666667	0.7	0.03	NaN
500.0	0.375	0.7	0.03	NaN
500.0	0.3958333333333333	0.7	0.03	NaN
500.0	0.4166666666666667	0.7	0.03	NaN
500.0	0.4375	0.7	0.03	NaN
500.0	0.4583333333333333	0.7	0.03	NaN
500.0	0.4791666666666667	0.7	0.03	NaN
500.0	0.5	0.7	0.03	NaN
500.0	0.0	0.7333333333333333	0.03	0.07987245230203134
500.0	0.020833333333333332	0.7333333333333333	0.03	0.0777403414283969
500.0	0.041666666666666664	0.7333333333333333	0.03	0.07569135613937243
500.0	0.0625	0.7333333333333333	0.03	0.07370681358783268
500.0	0.08333333333333333	0.7333333333333333	0.03	0.07176056786317925
500.0	0.10416666666666667	0.7333333333333333	0.03	0.06980461402068885
500.0	0.125	0.7333333333333333	0.03	0.06776621584824108
500.0	0.14583333333333334	0.7333333333333333	0.03	0.06550882923954057
500.0	0.16666666666666666	0.7333333333333333	0.03	0.0628269621658861
500.0	0.1875	0.7333333333333333	0.03	0.05986014438540889
500.0	0.20833333333333334	0.7333333333333333	0.03	0.06074635367479161
500.0	0.22916666666666666	0.7333333333333333	0.03	0.24989916739750073
500.0	0.25	0.7333333333333333	0.03	0.6818992850943696
500.0	0.2708333333333333	0.7333333333333333	0.03	NaN
500.0	0.2916666666666667	0.7333333333333333	0.03	NaN
500.0	0.3125	0.7333333333333333	0.03	NaN
500.0	0.3333333333333333	0.7333333333333333	0.03	NaN
500.0	0.3541666666666667	0.7333333333333333	0.03	NaN
500.0	0.375	0.7333333333333333	0.03	NaN
500.0	0.3958333333333333	0.7333333333333333	0.03	NaN
500.0	0.4166666666666667	0.7333333333333333	0.03	NaN
500.0	0.4375	0.7333333333333333	0.03	NaN
500.0	0.4583333333333333	0.7333333333333333	0.03	NaN
500.0	0.4791666666666667	0.7333333333333333	0.03	NaN
500.0	0.5	0.7333333333333333	0.03	NaN
500.0	0.0	0.7666666666666667	0.03	0.07962621674960996
500.0	0.020833333333333332	0.7666666666666667	0.03	0.0774971032337407
500.0	0.041666666666666664	0.7666666666666667	0.03	0.07543742691236931
500.0	0.0625	0.7666666666666667	0.03	0.07342185991091232
500.0	0.08333333333333333	0.7666666666666667	0.03	0.071406275692108
500.0	0.10416666666666667	0.7666666666666667	0.03	0.06931794052670945
500.0	0.125	0.7666666666666667	0.03	0.0670249053645623
500.0	0.14583333333333334	0.7666666666666667	0.03	0.06432347795570685
500.0	0.16666666666666666	0.7666666666666667	0.03	0.06123640284948127
500.0	0.1875	0.7666666666666667	0.03	0.06096833479515186
500.0	0.20833333333333334	0.7666666666666667	0.03	0.21029594156231843
500.0	0.22916666666666666	0.7666666666666667	0.03	0.640176661162639
500.0	0.25	0.7666666666666667	0.03	NaN
500.0	0.2708333333333333	0.7666666666666667	0.03	NaN
500.0	0.2916666666666667	0.7666666666666667	0.03	NaN
500.0	0.3125	0.7666666666666667	0.03	NaN
500.0	0.3333333333333333	0.7666666666666667	0.03	NaN
500.0	0.3541666666666667	0.7666666666666667	0.03	NaN
500.0	0.375	0.7666666666666667	0.03	NaN
500.0	0.3958333333333333	0.7666666666666667	0.03	NaN
500.0	0.4166666666666667	0.7666666666666667	0.03	NaN
500.0	0.4375	0.7666666666666667	0.03	NaN
500.0	0.4583333333333333	0.7666666666666667	0.03	NaN
500.0	0.4791666666666667	0.7666666666666667	0.03	NaN
500.0	0.5	0.7666666666666667	0.03	NaN
500.0	0.0	0.8	0.03	0.0793815894624619
500.0	0.020833333333333332	0.8	0.03	0.07724173942587624
500.0	0.041666666666666664	0.8	0.03	0.07514988845793413
500.0	0.0625	0.8	0.03	0.07307191776898331
500.0	0.08333333333333333	0.8	0.03	0.07092676849491932
500.0	0.10416666666666667	0.8	0.03	0.06859599374567324
500.0	0.125	0.8	0.03	0.06587112858387371
