FB	rho	time	Z1	Z2	X1	XC	A	M
1	0.1	0.0	1409.4430768432342	21.285002915613855	1000.0000000000001	1000.0000000000001	83.42386696976199	993.7165994732338	NaN
1	0.1	9.999999999999999e-5	1409.4430768432342	21.285002915613855	1000.0000000000001	1000.0000000000001	83.42386696976199	993.7165994732338	NaN
1	0.1	0.0010999999999999998	1409.4430768432342	21.285002915613855	1000.0000000000001	1000.0000000000001	83.42386696976199	993.7165994732338	NaN
1	0.1	0.011099999999999997	1409.4430768432342	21.285002915613855	1000.0000000000001	1000.0000000000001	83.42386696976199	993.7165994732338	NaN
1	0.1	0.11109999999999996	1409.4430768432342	21.285002915613852	1000.0000000000001	1000.0000000000001	83.42386696976199	993.7165994732338	NaN
1	0.1	1.1110999999999995	1409.4430768432342	21.28500291561385	1000.0000000000001	1000.0000000000001	83.42386696976182	993.7165994732339	NaN
1	0.1	6.706901674071621	1409.4430768432342	21.285002915613852	1000.0000000000002	1000.0000000000001	83.42386696976195	993.7165994732339	NaN
1	0.1	45.91824820442052	1409.443076843234	21.285002915613855	1000.0	1000.0	83.4238669697619	993.7165994732337	NaN
1	0.1	248.30375264113985	1409.443076843234	21.285002915613855	1000.0	1000.0	83.42386696976199	993.7165994732337	NaN
1	0.1	500.0	1409.443076843234	21.285002915613855	1000.0	1000.0	83.42386696976199	993.7165994732338	NaN
1	0.10500000000000001	500.0	1409.4430768432342	21.285002915613855	1000.0000000000001	1000.0000000000001	83.42386696976199	993.7165994732338	NaN
1	0.10500000000000001	500.0075403272365	1409.4430753728318	21.285044076896618	999.999999901961	1000.0376874256012	83.42365650271475	993.7166002661394	NaN
1	0.10500000000000001	500.0153032423884	1409.443064881924	21.2851665066621	999.9999991798943	1000.07645769416	83.4230010152495	993.7166060961077	NaN
1	0.10500000000000001	500.0262771243777	1409.4430185342612	21.285462018783146	999.9999958446975	1000.1312131483096	83.42131782198602	993.7166329634871	NaN
1	0.10500000000000001	500.0388193631796	1409.442896611663	21.285951430183516	999.9999865930608	1000.193720553529	83.4183140025316	993.7167073012693	NaN
1	0.10500000000000001	500.05404637475914	1409.442614053757	21.286726942515482	999.999963796125	1000.2695028836637	83.41312849269809	993.7168899686503	NaN
1	0.10500000000000001	500.0714327883425	1409.442065422978	21.28780938097423	999.9999163781029	1000.3558911564329	83.4051603282914	993.7172688217221	NaN
1	0.10500000000000001	500.0914141481198	1409.4410820089595	21.289256434795654	999.9998247327629	1000.45498753561	83.39333338266974	993.717998907012	NaN
1	0.10500000000000001	500.1139433764985	1409.4394589723893	21.291085479304567	999.9996607063417	1000.566482389292	83.37661527673347	993.7193018902988	NaN
1	0.10500000000000001	500.13931429006345	1409.436913790952	21.293328835821587	999.9993804027455	1000.6917395253082	83.3535589877865	993.7215224973241	NaN
1	0.10500000000000001	500.16771769479004	1409.4330983219277	21.29600381403863	999.9989205882732	1000.8315905748194	83.32252730347675	993.725155969112	NaN
1	0.10500000000000001	500.1994503192948	1409.4275683857932	21.299132296697906	999.998188915662	1000.9873628114723	83.28148182305671	993.730924275119	NaN
1	0.10500000000000001	500.23466817106225	1409.4198130074083	21.30271949930821	999.9970597799895	1001.1596625357907	83.22826402922662	993.7398077056611	NaN
1	0.10500000000000001	500.2732485436622	1409.4093225218999	21.30674003809717	999.9953780113609	1001.3477122417054	83.1610186134843	993.7530154159198	NaN
1	0.10500000000000001	500.3146986363022	1409.395700655363	21.311128984929656	999.9929770619965	1001.548933997019	83.07876848765702	993.771843349334	NaN
1	0.10500000000000001	500.35847107487217	1409.3786579175635	21.31581666321851	999.9896861164732	1001.760513191146	82.98120538086765	993.7976201324727	NaN
1	0.10500000000000001	500.40413254451926	1409.357967421358	21.320748444265103	999.9853304627137	1001.9802202848654	82.86838343691016	993.8317055219586	NaN
1	0.10500000000000001	500.4513390711147	1409.3334554805233	21.325882350635574	999.9797365188115	1002.2062848712549	82.7406781045445	993.8754518741673	NaN
1	0.10500000000000001	500.49981079178735	1409.304995159396	21.331185583242387	999.9727369381059	1002.4372685733102	82.59875929647784	993.9301646653834	NaN
1	0.10500000000000001	500.54931174517503	1409.2725027636577	21.336631462324895	999.9641758128952	1002.6719639365311	82.44357072976277	993.9970619280565	NaN
1	0.10500000000000001	500.59964404058945	1409.2359297160615	21.34219813671433	999.9539119304048	1002.9093631029014	82.27627913112876	994.0772486326381	NaN
1	0.10500000000000001	500.65064257958375	1409.1952552263922	21.347867600545865	999.9418210533137	1003.1486294241294	82.098225604976	994.1716984607955	NaN
1	0.10500000000000001	500.7021746069086	1409.150476060698	21.353625434778863	999.9277961041644	1003.3890919875595	81.91086524108002	994.2812517932643	NaN
1	0.10500000000000001	500.75412970187796	1409.1016053243275	21.359459603035866	999.9117489910496	1003.6301957145622	81.71574743999146	994.4066007822211	NaN
1	0.10500000000000001	500.8064219002682	1409.0486625145318	21.36536066502106	999.8936088940483	1003.8715086473551	81.51446089298503	994.5483020275663	NaN
1	0.10500000000000001	500.85898373738	1408.9916715227082	21.371321122788405	999.873322278322	1004.1126918180381	81.30861500603591	994.7067757595531	NaN
1	0.10500000000000001	500.9117647958994	1408.93065573444	21.377335285199603	999.8508514370573	1004.3534904537003	81.09981210185664	994.8823165231883	NaN
1	0.10500000000000001	500.96472837935244	1408.8656360828595	21.383398924272	999.8261736512477	1004.593716870161	80.88963340244348	995.0750990737099	NaN
1	0.10500000000000001	501.01784952469467	1408.7966287394042	21.38950908063116	999.7992799786928	1004.8332398679996	80.6796255976214	995.2851872012643	NaN
1	0.10500000000000001	501.0711127408427	1408.7236440563993	21.395663833169856	999.7701743572281	1005.071973187175	80.47129325759167	995.512540131417	NaN
1	0.10500000000000001	501.12451023461244	1408.6466857794637	21.40186211899203	999.7388727478236	1005.309866464192	80.26609308983537	995.7570186395899	NaN
1	0.10500000000000001	501.17804024405336	1408.565750874048	21.408103560393318	999.7054025053807	1005.5468969303502	80.06543059684545	996.0183894061017	NaN
1	0.10500000000000001	501.2317056027717	1408.4808297081038	21.414388313555246	999.669801914344	1005.7830623790161	79.87065779467999	996.2963280979158	NaN
1	0.10500000000000001	501.28551243686576	1408.3919066362284	21.420716928175263	999.6321199254368	1006.0183749339732	79.68307162537907	996.5904208904359	NaN
1	0.10500000000000001	501.3394690588432	1408.2989607998952	21.427090226199535	999.5924160188772	1006.2528558764278	79.50391220427996	996.9001650120912	NaN
1	0.10500000000000001	501.39358494957827	1408.201967239705	21.43350918750867	999.550760223952	1006.4865310272997	79.33436079594584	997.224968081894	NaN
1	0.10500000000000001	501.44786989288235	1408.1008981484035	21.439974850678933	999.5072332028125	1006.719426946847	79.1755369064675	997.5641469664073	NaN
1	0.10500000000000001	501.5023332381096	1407.9957242338253	21.446488226497824	999.4619263578916	1006.9515678199685	79.0284943454077	997.9169264834751	NaN
1	0.10500000000000001	501.5569832770163	1407.8864161538381	21.453050223090965	999.4149419162914	1007.1829729458517	78.89421618461405	998.2824383304079	NaN
1	0.10500000000000001	501.6118267724795	1407.772945885928	21.459661587646686	999.3663929012346	1007.4136549684362	78.7736085360957	998.6597209529257	NaN
1	0.10500000000000001	501.6668686125693	1407.6552880135534	21.466322862067724	999.3164029553932	1007.6436187079929	78.66749338565216	999.0477206450313	NaN
1	0.10500000000000001	501.72211165161735	1407.5334207293226	21.473034360483794	999.2651059102176	1007.8728608238664	78.5766006421074	999.4452947173185	NaN
1	0.10500000000000001	501.777556672993	1407.4073266151224	21.4797961612561	999.2126451172359	1008.1013700024225	78.50155995013753	999.8512166197645	NaN
1	0.10500000000000001	501.83320253252816	1407.2769930005552	21.48660812107699	999.1591724599825	1008.3291278851558	78.44289262439916	1000.2641836541857	NaN
1	0.10500000000000001	501.88904637213045	1407.1424120837094	21.49346989811496	999.1048471385661	1008.5561102520163	78.40100434577191	1000.6828265611974	NaN
1	0.10500000000000001	501.94508400228443	1407.0035805336886	21.50038099658219	999.0498341379122	1008.7822888412381	78.37617894317827	1001.1057216585139	NaN
1	0.10500000000000001	502.0013102401734	1406.8604990460906	21.507340806768696	998.9943026057181	1009.0076329188104	78.36857380009502	1001.5314037700572	NaN
1	0.10500000000000001	502.0577193258306	1406.7131715501214	21.514348655591167	998.9384240535331	1009.2321110905732	78.37821696723259	1001.9583805952362	NaN
1	0.10500000000000001	502.1143052292447	1406.5616045398942	21.521403844496835	998.8823706009518	1009.455692604218	78.40500611185482	1002.3851468093638	NaN
1	0.10500000000000001	502.1710619022916	1406.405806433183	21.52850568110115	998.826313246678	1009.6783483731217	78.44870914704806	1002.8101980103711	NaN
1	0.10500000000000001	502.2279834097108	1406.2457871721026	21.53565349609091	998.7704202616638	1009.9000514777466	78.50896632737818	1003.2320437799232	NaN
1	0.10500000000000001	502.28506393670625	1406.0815581301342	21.54284664469828	998.7148557279338	1010.1207771594283	78.58529351549845	1003.649219688069	NaN
1	0.10500000000000001	502.34229766342906	1405.9131324120783	21.550084491123304	998.6597782432252	1010.3405022937625	78.67708631061475	1004.0602981097046	NaN
1	0.10500000000000001	502.3996785805528	1405.7405253823094	21.557366384926127	998.6053397216596	1010.5592046514431	78.783624903438	1004.4638984033546	NaN
1	0.10500000000000001	502.45720021860006	1405.5637555324113	21.564691625720545	998.5516843155087	1010.7768618546684	78.9040794852215	1004.8586962908228	NaN
1	0.10500000000000001	502.51485537824954	1405.3828454496131	21.572059427069668	998.4989473723589	1010.9934503716676	79.03751630143184	1005.2434331009168	NaN
1	0.10500000000000001	502.572635892905	1405.1978227827337	21.579468883605806	998.4472544028843	1011.2089446645814	79.1829044807748	1005.6169250657057	NaN
1	0.10500000000000001	502.6305324899066	1405.008720970486	21.58691895003122	998.396720012493	1011.4233167286266	79.33912391917985	1005.978072992928	NaN
1	0.10500000000000001	502.68853475597865	1404.815579667787	21.59440843303155	998.3474468179024	1011.6365360239006	79.5049743841939	1006.3258721130242	NaN
1	0.10500000000000001	502.74663130089476	1404.6184445010335	21.601936008630144	998.2995243048701	1011.8485701221481	79.67918621644144	1006.6594223272275	NaN
1	0.10500000000000001	502.8048100400952	1404.4173663412705	21.60950025529066	998.2530277430167	1012.0593857466232	79.86043245594809	1006.9779379124135	NaN
1	0.10500000000000001	502.86305866609985	1404.2123997964661	21.61709971228949	998.208017146626	1012.268950435752	80.04734250543814	1007.2807566259492	NaN
1	0.10500000000000001	502.92136518894506	1404.0036012757078	21.624732948273817	998.164536421869	1012.4772343733791	80.23851674802486	1007.5673470968154	NaN
1	0.10500000000000001	502.9797185908504	1403.7910264333332	21.63239864620943	998.1226126932063	1012.6842125373468	80.43254191254752	1007.8373144317997	NaN
1	0.10500000000000001	503.0381094739972	1403.574727401043	21.640095689129268	998.0822559150264	1012.8898667262363	80.62800637373081	1008.090403231607	NaN
1	0.10500000000000001	503.0965306419892	1403.3547500422853	21.647823238831837	998.0434587972336	1013.0941872638707	80.8235147253355	1008.3264978173859	NaN
1	0.10500000000000001	503.1549776297058	1403.1311312060286	21.655580809317403	998.0061970036517	1013.2971744491094	81.01770125538495	1008.545619965947	NaN
1	0.10500000000000001	503.2134490771189	1402.903896415689	21.663368320902723	997.9704296478004	1013.4988394053127	81.20924164031092	1008.7479241016212	NaN
1	0.10500000000000001	503.27194698661816	1402.6730579055431	21.67118613983972	997.9361000008748	1013.6992044941289	81.39686277786954	1008.9336906263156	NaN
1	0.10500000000000001	503.3304768265709	1402.4386132060445	21.67903509807867	997.9031363758119	1013.8983031886161	81.57935055811583	1009.1033177916937	NaN
1	0.10500000000000001	503.38904750212464	1402.2005442566913	21.686916495525857	997.8714531157887	1014.0961795023064	81.75555569646932	1009.2573127397621	NaN
1	0.10500000000000001	503.44767122188557	1401.9588169815343	21.69483208824433	997.8409516214911	1014.2928870907795	81.92439787836419	1009.3962822740957	NaN
1	0.10500000000000001	503.506363245902	1401.7133814293256	21.702784060280774	997.8115213855344	1014.4884879922573	82.08486841477698	1009.520923723954	NaN
1	0.10500000000000001	503.56514153442174	1401.4641724405653	21.710774981375913	997.783040993729	1014.6830510876772	82.23603178124581	1009.6320162830779	NaN
1	0.10500000000000001	503.6240263628121	1401.2111105950007	21.71880775915735	997.7553790455538	1014.8766505068994	82.37702654740166	1009.7304131571103	NaN
1	0.10500000000000001	503.6830398151332	1400.954103832785	21.726885573688293	997.7283950330325	1015.0693636981194	82.5070658094477	1009.817034452495	NaN
1	0.10500000000000001	503.7422052548442	1400.6930493566517	21.735011807505945	997.7019401366201	1015.2612694942882	82.62543772749677	1009.8928610223589	NaN
1	0.10500000000000001	503.80154668669934	1400.4278362068555	21.743189959189372	997.6758579962212	1015.4524459009964	82.73150629290679	1009.9589290615572	NaN
1	0.10500000000000001	503.8610880754855	1400.1583482497394	21.751423549174415	997.6499854542931	1015.6429678292616	82.82471278652037	1010.0163254176574	NaN
1	0.10500000000000001	503.9208525809529	1399.884467781421	21.759716012006926	997.624153327172	1015.8329046491225	82.9045781039797	1010.0661833398992	NaN
1	0.10500000000000001	503.9808616949385	1399.6060798427004	21.768070572793622	997.5981872570029	1016.0223175317019	82.97070616520608	1010.1096783795749	NaN
1	0.10500000000000001	504.04113431848106	1399.3230771033202	21.77649011281364	997.5719086837202	1016.2112567126305	83.02278862006635	1010.1480241210069	NaN
1	0.10500000000000001	504.1016858025742	1399.0353652247168	21.784977027420837	997.5451359895936	1016.3997587604127	83.06061089544261	1010.1824673249295	NaN
1	0.10500000000000001	504.16252696233704	1398.7428686671033	21.79353307751975	997.5176858773428	1016.5878438877304	83.08405947553446	1010.214282016223	NaN
1	0.10500000000000001	504.2236631663925	1398.4455364522619	21.80215924896164	997.4893749983215	1016.7755136246211	83.09313017800527	1010.2447620890317	NaN
